answer,avg_score,brand_name,bta_user_role,cohort_dimension,cohort_value,confidence_tier,created_at,delta_prev_period,index_name,median_score,period_end_date,period_id,question_id,question_text,request_id,response_count,response_option,response_pct,response_total_n,sample_size,segment_type,segment_value,source_table,stddev_score
"Provide 3 different options, if I ask for cheap cannabis they should mention mid and high quality, if I ask for mid, lower and higher, ect.",,,Budtender,,,suppressed,2026-02-02 16:24:26+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
"Better and more honest THC testing methods, a standardized terpene testing as well",,,Store Manager,,,suppressed,2026-02-02 16:23:19+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
Clear packaging,,,Consumer,,,suppressed,2026-01-25 11:25:12+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
I wish local cannabis retailers would have more brands instead of sticking to the same brands but I don’t mind shopping online,,,Consumer,,,suppressed,2026-01-24 06:35:40+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
Finding creative ways to push good products. All store follow the same process when they should all have totally different as every store is different,,,Consumer,,,suppressed,2026-01-24 00:13:08+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
test run survey,,,Consumer,,,suppressed,2026-01-22 18:01:27+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
"Make product information clearer and more transparent in-store : give budtenders simple, detailed sheets about ingredients, how it’s grown (greenhouse vs outdoor), any treatments, and guidance on expected effects, with the reminder that effects vary by person.",,,Consumer,,,suppressed,2026-01-22 11:39:27+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
a rewards program with rewards Not 11% off between 9am & 11am,,,Consumer,,,suppressed,2026-01-21 19:29:13+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
Mor information on their websites,,,Consumer,,,suppressed,2026-01-19 20:37:06+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
Free samples.,,,Consumer,,,suppressed,2026-01-19 20:04:50+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
"Improve the overall shopping experience is to offer clearer product information and more guidance in-store, so customers can feel more confident and comfortable choosing the right product for their needs.",,,Consumer,,,suppressed,2026-01-15 03:39:46+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
Be more inviting and more engaging,,,Consumer,,,suppressed,2026-01-14 16:59:23+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
more in-store info,,,Consumer,,,suppressed,2026-01-08 18:55:50+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
More variety,,,Consumer,,,suppressed,2025-12-31 02:55:48+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
"First off, don\'t lie. Secondly don\'t push high end items off the bat, make it a community place not just a retail store. Thirdly don\'t lie",,,Consumer,,,suppressed,2025-12-31 00:37:23+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
more information and the ability to see the product,,,Consumer,,,suppressed,2025-12-26 14:14:25+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
Allow for a on a on site consumption location like a bar so we can gather,,,Consumer,,,suppressed,2025-12-10 14:46:52+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
"Listen to my preferences and help me based on my needs, not just what the budtender likes",,,Consumer,,,suppressed,2025-12-05 21:05:18+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
Support their budtenders with a livable wage.,,,Consumer,,,suppressed,2025-11-30 13:32:37+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
"Things could be a lot more accessible in many stores. Pretty electronic menus aren\'t much help when the employee doesn\'t know about the products. Honestly moving menus at all aren\'t great to look at and hand written menus can be hard to read. Also while it is nice to look at packaging, much of it is pretty small font so when there isn\'t a paper menu with values on it, it can be hard to pick something.",,,Consumer,,,suppressed,2025-11-27 19:53:56+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
Only having staff that are knowledgeable about cannabis as consumers themselves.,,,Consumer,,,suppressed,2025-11-22 00:51:10+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
more product knowledge for the consumer on how to optimize their experience,,,Consumer,,,suppressed,2025-11-20 03:09:52+00:00,,,,,,CTB_Q27_IMPROVE_EXPERIENCE_OPEN,"Looking at your overall shopping experience, what’s one thing cannabis retailers or brands could do to make it better for you?",P1_CONSISTENCY,,,,,,,,analytics_marts.fct_survey_responses,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q08_BRAND_FAMILIARITY,,P2_AWARENESS_GAP,5,"Not familiar – I usually focus on product type or price, not brand names",0.0316,158,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q08_BRAND_FAMILIARITY,,P2_AWARENESS_GAP,5,"Slightly familiar – I’ve heard of some, but don’t know much about them",0.0316,158,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q08_BRAND_FAMILIARITY,,P2_AWARENESS_GAP,44,Somewhat familiar – I recognize a few brands I trust,0.2785,158,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q08_BRAND_FAMILIARITY,,P2_AWARENESS_GAP,116,Very familiar – I actively follow and compare multiple brands,0.7342,158,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q09_BRAND_INFLUENCE,,P2_AWARENESS_GAP,4,Not at all – brand doesn’t influence my purchase decisions,0.0253,158,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q09_BRAND_INFLUENCE,,P2_AWARENESS_GAP,31,"Slightly – brand matters, but I prioritize other factors",0.1962,158,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q09_BRAND_INFLUENCE,,P2_AWARENESS_GAP,115,Somewhat – I prefer certain brands but will explore others,0.7278,158,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q09_BRAND_INFLUENCE,,P2_AWARENESS_GAP,41,Very strongly – it’s one of my top considerations,0.2595,158,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,102,Better education about their products and processes,0.6497,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,9,Better education about their products,0.0573,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q14_BRAND_LOYALTY_LEVEL,,P2_AWARENESS_GAP,8,Neutral,0.0510,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q14_BRAND_LOYALTY_LEVEL,,P2_AWARENESS_GAP,39,Very Loyal,0.2484,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q14_BRAND_LOYALTY_LEVEL,,P2_AWARENESS_GAP,104,Somewhat loyal – I have favorites but like to experiment,0.6624,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q14_BRAND_LOYALTY_LEVEL,,P2_AWARENESS_GAP,35,Somewhat Loyal,0.2229,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q14_BRAND_LOYALTY_LEVEL,,P2_AWARENESS_GAP,3,Not loyal – I don’t notice or care about brand names,0.0191,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q14_BRAND_LOYALTY_LEVEL,,P2_AWARENESS_GAP,2,Not Loyal,0.0127,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q14_BRAND_LOYALTY_LEVEL,,P2_AWARENESS_GAP,10,Neutral – I’ll buy whatever fits the occasion or price point,0.0637,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,104,Opportunities to sample or test new products,0.6624,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,69,More budtender training or in-store education,0.4395,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,7,More budtender training,0.0446,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,118,Consistent product quality across batches,0.7516,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q14_BRAND_LOYALTY_LEVEL,,P2_AWARENESS_GAP,22,Very loyal – I consistently choose the same few brands,0.1401,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,35,Consistent product quality,0.2229,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,1,Brands that don’t use additives.,0.0064,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,1,The same consistent product line up with a few varieties.,0.0064,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,1,"Supporting local independent retailers by offering direct, or selling to local wholesalers like Weed Pool & NCD.",0.0064,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,49,Social responsibility or sustainability initiatives,0.3121,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,28,Rewards or loyalty programs,0.1783,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,1,Putting consistent fire out that suits my terpene profile,0.0064,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,61,Product innovation or variety,0.3885,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,2,Product innovation,0.0127,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q15_INCREASE_LOYALTY,,P2_AWARENESS_GAP,1,"Passionate reps that are likeable and not arrogant, who offer honesty and really know their products.",0.0064,157,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P2_AWARENESS_GAP,66,Responsible or sustainable practices,0.4714,140,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P2_AWARENESS_GAP,106,Transparency about cultivation or ingredients,0.7571,140,,All,All,analytics_gold.mart_response_distributions,
,,,,,,high,,,,,2026-04-05,ALL_TIME,CTB_Q10_BRAND_TRUST_FACTORS,,P2_AWARENESS_GAP,33,Attractive packaging or design,0.2357,140,,All,All,analytics_gold.mart_response_distributions,
